,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
1620,(-0.8003521382043629+0.5392960539120213j),(-0.08740673254761355+0.001041821678636322j),(-0.10589628666760023+0.07277367594841706j),(-0.12441738868246041+0.1352529744169434j),(0.11876737909388932+0.11840017371804742j),(-0.02328786831234517+0.04556392327350689j),(-0.16465853950750342+0.15109270925983995j),(-0.0562723203014983+0.15606321755232352j),(-0.052832884435406825+0.10362308268229303j),(0.1819555831112662+0.44908341455823275j),(-0.15451357766514656-0.20861218669833095j),(-0.0183225472703555+0.5274727729958396j),(-0.12885584169663855+0.17614618631538298j),(-0.16436180587657037-0.2282688396596497j),(-0.29270276997771943+0.27830215911077005j),(-0.1893210965580212-0.18192474682374013j),(-0.30768598217596865+0.11307757260416837j),(-0.17933138949707086+0.1751460637248907j),(-0.28720801225346704+0.25737161960185945j),(-0.2592180398858161+0.1734306076781351j),(-0.279366573825326+0.0374198008518538j),(-0.008130008045618716-0.05370418881366915j),(0.13045121239846824+0.6662755413639418j),(-0.5544313987949187+0.0780011759257249j),(-0.5543205771662225+0.14240370726770457j),(-1.6500269535496024+1.4039180554063055j),(-0.889757232919199+0.2525873011566605j),(-0.6826415001074667+2.2671289320381294j)
1621,(-0.6759586312276195+0.5110865370780519j),(-0.12162705050370909+0.15794999301838425j),(-0.1311015858171575-0.03219665364271837j),(-0.03672521247502959+0.06333156534027631j),(-0.26282478506746476-0.28114553965068445j),(-0.0756391866222513-0.21629103689375023j),(-0.1929226279154802+0.050053964124067554j),(-0.18947595087164049+0.09887539395531947j),(-0.13692596531666795+0.070598851134303j),(0.27758568533352673+0.4310776773663031j),(-0.07831851483816023+0.14761319737987605j),(-0.38504110648375034+0.3043639549331115j),(-0.24061925100406278+0.07341334149053184j),(-0.224155708862662+0.32233489674495547j),(-0.13424903076056283+0.14251752028239154j),(-0.46762557301237134+0.3036363187474783j),(-0.1629016596012736+0.1574287216364687j),(-0.23222133442125947+0.13050991831439324j),(-0.40564972152713386+0.4014049136425178j),(-0.15467545835457047+0.16475580728536526j),(0.15255563774875525-0.032901497890163216j),(-0.011892024531107648+0.0212154793454135j),(-0.038253647863564895-0.061321512474549665j),(-0.7553746140596972+0.3319230269700373j),(-0.39074340393903906+0.46660150081892066j),(-0.021279346046050526+2.021369668483434j),(-1.0909361359252145+0.5944672154323515j),(-3.819928972698874-0.7794795986502825j)
1622,(-0.6816484073982109+0.4848314612681532j),(-0.035173959696962596+0.06102202088392387j),(-0.14576248266424993+0.0337662041720711j),(0.03819344932982222-0.030923438965634088j),(-0.41617105716254554+0.2864428031741574j),(0.17998123171821107-0.0992435013343908j),(-0.1292650949350772+0.05256292696982853j),(-0.21592789825351852+0.12346257638441757j),(-0.10775184500269594+0.11256814367864855j),(0.15361542155244517+0.3699824023126085j),(-0.08872530473356713+0.2775402124474546j),(-0.33856421119726454+0.2702773668839532j),(-0.19805529829787866+0.1821365373421778j),(-0.12902680233021271+0.45827330380810555j),(-0.13191285328240784+0.22533556231503815j),(-0.33654767239794553+0.4033337325875199j),(-0.20858763175465345+0.18734852976361327j),(-0.25730804734676016+0.30106934488656295j),(-0.40754131099719765+0.2674166569293912j),(-0.21111045348821256+0.135604230432339j),(-0.011605402920615059-0.3173925955565127j),(-0.2952874356039541-0.01974004208960666j),(-0.4447421400635226-0.264162349079403j),(-0.7017838875922203+0.6331682271181476j),(-1.0624677235206972+0.2660930043034406j),(-0.8437850886842779-0.17734854958128815j),(-0.677319014069118+0.9678647097215479j),(0.6178962871422476-3.247533036108124j)
1623,(-0.5883804493184742+0.5071935261953712j),(-0.1470935145884744+0.18569520842988924j),(-0.14920953502862117+0.03196030482861716j),(-0.0777231611326984-0.05669988929134449j),(-0.4629956877901634+0.20393581209282607j),(0.48377127191162306+0.05168132783067833j),(-0.22146616753730958+0.12696521150096515j),(-0.1607279772381962+0.15651938080771458j),(-0.09658423947166625+0.1252601183246939j),(0.2851402351060942+0.3777178687872018j),(-0.37801282479934534-0.07774705294897301j),(-0.2641008230780397-0.04239761106973911j),(-0.16965511260972252+0.20401840717393907j),(-0.5147817389098073+0.16438892896276416j),(-0.13217586376534676+0.18130448537060312j),(-0.39996478749803943+0.4037989340880527j),(-0.15857309196853506+0.3511854580600085j),(-0.13855551909319974+0.007577773536020199j),(-0.29967471626393904+0.4752431285783211j),(-0.2004423561566678+0.25148321517476985j),(-0.16212886485035188+0.44347207054328575j),(-0.17270843252853801-0.18024285533083415j),(-0.10751128174010194-0.1445840924673635j),(-0.7815727630234802+0.17543667549969294j),(-0.7008669520325465+0.747051034119872j),(-1.9601611203460398-0.5086621488632951j),(-1.0788765774565603+0.8061083642063063j),(-1.6368518353217238+0.24677650112572924j)
1624,(-0.6715641373662423+0.559995182046214j),(-0.13950301776373134+0.1726331977328816j),(-0.120846786280431+0.04825121833927301j),(-0.06827918321261141+0.06249352016737737j),(-0.37953086501394023+0.4772669821815018j),(-0.04079552549990484-0.03477118954527209j),(-0.2275787226752123+0.13422830737879404j),(-0.058973662605058375+0.1861523331217264j),(-0.10649709911821129+0.18931931229233218j),(0.27818566896181984+0.39343577489580334j),(0.02396468332745752+0.08603213936187148j),(-0.22567024706893887+0.1810775831484087j),(-0.20413051054407796+0.13544345375474223j),(-0.03850954694732467-0.06877722841631408j),(-0.12709115805658144+0.2868908477753815j),(-0.6432322157759695+0.2751563625871516j),(-0.33031701750521936-0.017831098128243135j),(-0.15069553367255617+0.1903867422687464j),(-0.21352877608887044+0.37240861284099147j),(-0.2033862349067592+0.20092592266998605j),(-0.24281103809350313+0.272012010482919j),(-0.32361939613587876+0.2140009198580063j),(-0.20892359959781717+0.03747083335816928j),(-0.5992333119695626+0.3702636876882608j),(-1.0078771845102938+0.7511966539264394j),(-0.3225948864463175+0.5929573249609099j),(-0.8437442504926971+0.4731548408384543j),(-5.2744086862644375-3.1906711965615564j)
1625,(-0.6427093696253662+0.5109883587619461j),(-0.1104237830072848+0.06800936708026192j),(-0.18255679500384422+0.05222993571039493j),(-0.06781411544863498+0.04318732022484452j),(0.14635083867643567-0.01595547933432403j),(0.07680355641016504+0.24500875633324457j),(-0.04326787272531411+0.12339343205944042j),(-0.05920885506673388+0.030655451554081302j),(-0.12919491451700266+0.05876152321433571j),(0.25325446660784046+0.37688953262554453j),(-0.21587716034818935+0.1240032745584322j),(-0.27822148156463905+0.1694056226422754j),(-0.17005579668152185+0.14696235426211482j),(-0.48108747694807924+0.19816394496432313j),(-0.2698173760496808+0.19049669514778153j),(-0.5079591806903644+0.3308556319630792j),(-0.2516970233502341+0.27669118985764457j),(0.010927448361824634+0.24079648575825066j),(-0.43368788370531036+0.4976007366552722j),(-0.20170647442519177+0.10976332519359396j),(0.9181921839595456+0.05207972616355803j),(-0.3779979710602707+0.4037369354349766j),(-0.347476316524012+0.13688326904577267j),(-0.7145476774168734+0.22751595628381235j),(-0.5808054134583991+0.26343616433459816j),(-1.9563859577503047+0.28979430566173314j),(-0.5699441813745563+0.6525441992954053j),(0.16441234993161735+1.2126836821091218j)
1626,(-0.6865881245560638+0.5532701516878115j),(-0.0258502800158265+0.09401003157752737j),(-0.11048140721706917-0.028250542435268176j),(-0.044603997448199074+0.08557248337723176j),(-0.10649588310017444+0.17396383807722543j),(-0.4523768358818316+0.09277129529664666j),(-0.21892586789517243+0.1284176945673462j),(-0.1628377662393884+0.0017074691270099142j),(-0.10517552240132565+0.11655647777085955j),(0.2212784316660818+0.4450624435511482j),(0.011101239024614162+0.2542003264089763j),(0.061717998097808924-0.054490319457663076j),(-0.21224778079551143+0.2518715890323806j),(-0.28077751147899355+0.19738883445041333j),(-0.27960161353264634+0.011405217475808844j),(-0.3290660854085253+0.5461521482452064j),(-0.28076090716239405+0.005082040464880541j),(-0.46164298959879174+0.17629503600762986j),(0.1764500835446599+0.1575587764781636j),(-0.21636740001750265+0.21067666631773854j),(-0.11964143331404255+0.0730308102577067j),(-0.336365173571181+0.07890572254108746j),(-0.056487154654440874+0.38222577397329904j),(-0.7382953492144863+0.26771605940005766j),(-0.7001352338514132+0.5276558384796999j),(-0.6478184764554757+0.37710749420103745j),(-0.8845943515043008+0.629036496095381j),(3.0131698825763227-1.5882268505470547j)
1627,(-0.7513621700508878+0.6067108052827347j),(-0.11312893566664523+0.04396919030801j),(-0.16833788551445134+0.052925821053865146j),(-0.07361516855157718-0.03327921134285406j),(-0.011471357112329324+0.2315489309793501j),(-0.047879977448375646+0.08463579052857052j),(-0.060580057582972746+0.14375428297394632j),(-0.19215338783681857+0.017622276770100316j),(-0.11421693975070771+0.099857233103265j),(0.23980737081489029+0.32005230719632366j),(-0.32254751408862464+0.16239786250912588j),(0.03934471883391072-0.020054854712508875j),(-0.13151151866516836+0.08595142551541313j),(-0.4013405184893843+0.06709306804850726j),(-0.02997711526883301+0.12891262379919163j),(-0.09002510873607583+0.638170635477052j),(-0.28092855790464677+0.10966442761614421j),(-0.23454673172529417-0.018717696456726614j),(-0.5596716538495449+0.312142326701485j),(-0.11528607535171254+0.26242853940271577j),(-0.20116327609430973-0.2950192115654449j),(-0.5950319820042191+0.09685263776693193j),(0.042028717498270286+0.24898611002924725j),(-0.9321884181725105+0.20076925092684658j),(-0.9675141451297715+0.4780453517841982j),(-1.4780739450011808+2.0692682567132694j),(-1.073447860112899+0.6247999167132654j),(-2.2781587175437226-1.5492281228431224j)
1628,(-0.6291387775729405+0.479914632610493j),(-0.1813148081241548+0.15488860594267237j),(-0.1738300107283957+0.046501477188199275j),(-0.13692525881140202+0.11717431428899286j),(-0.2520667464690607+0.2598040746637272j),(0.05076317999999365-0.0071651381606689j),(-0.06499840119288428+0.15250084174967724j),(-0.128055166056179+0.01727867590264492j),(-0.07459564492476985+0.14228049581046653j),(0.25425415430816756+0.29000508417162874j),(-0.3667009558727957+0.2920182536758902j),(-0.45092806915864425+0.5207242699063361j),(-0.21584314023959525+0.16254554335962076j),(-0.29850174041944694-0.012633077766627325j),(-0.20263732899099363+0.1001380288844896j),(-0.539441265339815+0.3185295779098896j),(-0.22297564937332734+0.23758877091099043j),(-0.12553117421643062+0.12347021545613403j),(-0.08297795163763969-0.03912135132096794j),(-0.2723060468438011+0.21827572053797822j),(0.01627640595818887+0.011785938982594122j),(-0.2378209109847597+0.3682460198598123j),(-0.2498541414455108+0.1556897727237559j),(-0.8477576564785265+0.24499118131496178j),(-0.19356626685224254+0.5389768459149534j),(0.2685460754223459+0.7144246994283242j),(-0.9779334025982539+0.5646200444761696j),(1.6222917450386867+0.8434757064297733j)
1629,(-0.7469157566419742+0.5741845578243899j),(-0.1418315315712933+0.0583628825775034j),(-0.08199300118496473-0.02831144657990063j),(-0.049104617304557084+0.01595730934130827j),(-0.16355143675137265-0.04716418373809626j),(-0.2402288741423277+0.08146102038791361j),(-0.07394629137571779+0.03343505723486059j),(-0.0972790477582452+0.15969646700640486j),(-0.09792358065494242+0.025796322107912578j),(0.286787751892154+0.33639281653248543j),(-0.5070016905008259+0.22219227086252497j),(-0.048213595868528955+0.46305103012230014j),(-0.1740594219337974+0.19902701598300312j),(0.11174563024045668+0.5160744349352326j),(-0.20663809421858756+0.23824742666745563j),(-0.10797131292866118+0.4283757018244322j),(-0.24545902574857278-0.001317551501869372j),(-0.3606435297048812+0.15132462549765432j),(-0.18184806288417826+0.5284125608987257j),(-0.032383289191230034+0.17156205155669843j),(-0.44457744061868415+0.3938245411441134j),(-0.4674792274375343+0.12460220197272268j),(-0.24219614749636584-0.2693306221766552j),(-0.85011412287478+0.5218087623027603j),(-0.5069295158968659+0.31020655818578263j),(-0.1023389676461429+1.6991746410212754j),(-0.6946110818484967+0.9329759544267002j),(1.027416295092116+0.9505418681056133j)
1630,(-0.6734385263730618+0.6329738684537038j),(-0.006412648194716662+0.09883604201916324j),(-0.15835721928052832+0.005323100034075105j),(0.021312077136324954+0.016809121716631036j),(-0.4543347364652709-0.15505954925911478j),(-0.10168788254317497+0.045070401282619j),(-0.015458702835772425+0.15097071641896515j),(-0.09065511040456084+0.12165483540365207j),(-0.06013206200053514-0.006987829502734083j),(0.2847939564213708+0.4055204561455837j),(-0.22776145160509173+0.05550142571086348j),(-0.11672040345329551+0.11238133018854483j),(-0.28010782768542153+0.19525958937361163j),(-0.11257964322507599-0.023812802655672184j),(-0.1827535771259983+0.08711575518320601j),(-0.3743375600816807+0.28777245886326386j),(-0.25989516664427104+0.310435723560665j),(-0.1882290452086175+0.25226726296327384j),(-0.40412581355193267+0.21112700183687041j),(-0.21396789776725908+0.21451486245740653j),(-0.021180375068788407+0.18063798532197614j),(-0.2535055383867497+0.4963427467142716j),(-0.5056815784958462+0.09186810476040752j),(-0.9128273226865362+0.4440346865436896j),(-0.8733112874806176+0.18796446826217225j),(-0.6096281540762403+0.8393979239259265j),(-0.9605802119149411+0.6466585103793261j),(0.343649137931163+2.9973136684500155j)
1631,(-0.6543563392008831+0.49562688644016956j),(-0.007560188150754964+0.1464222406140446j),(-0.11181996863488375+0.05636168675187302j),(-0.10215276921958952+0.040877806401937195j),(-0.2658450830713437+0.08810237158535086j),(-0.1305892729931996+0.36090283408926627j),(-0.28214235425358297+0.16094134558112128j),(-0.20974240288425766+0.08768991807476918j),(-0.15733219669261542+0.05810467512520352j),(0.07448394062004207+0.3627565435738963j),(-0.23090787630805293-0.08075028985787502j),(-0.40330725252927074+0.3739428556805515j),(-0.1858417674792373+0.09716097275500081j),(-0.23351487383182-0.018001940159277145j),(-0.1699884089314598+0.20799763782794736j),(-0.2203540516414788+0.3455811687010739j),(-0.2596858376120812+0.268931451095901j),(-0.14340370980467104+0.1522236184290088j),(-0.06812210630977958+0.6089697690812j),(-0.24477912348031508+0.17163848130941814j),(-0.5244192922929662+0.055949767692581906j),(-0.32189408383840035+0.08155470670606256j),(-0.20074304694261835-0.0004727479800527432j),(-0.8812841811516636+0.23348570131394442j),(-0.5420129993920405+0.8280694190715112j),(-1.767428345054975+0.022067416293445063j),(-0.7106012702894746+0.5576819442998142j),(-1.6550867536644893+3.6381562051692065j)
1632,(-0.6951114317097514+0.5730073901736551j),(-0.12772074658643753+0.1154666420325406j),(-0.11612297983598512-0.025443894639382177j),(-0.022381132684501304+0.05461993484433861j),(0.08923447930725902-0.15478397398758825j),(0.11187496416304629+0.23238485869478198j),(-0.15841799224372574+0.08493835279876612j),(-0.05440001489531326+0.1578523410016516j),(-0.11486383506425911+0.18206686198713937j),(0.10927520118076134+0.421187963161051j),(-0.27073488646051+0.27908971822245604j),(0.1259668483541681-0.23198035192010102j),(-0.2384735213416966+0.19360716315135534j),(-0.31102739765667076+0.023823226888592543j),(-0.2121743819921257+0.08511799687209019j),(-0.26767112295676987+0.43839239760871884j),(-0.2686291136529739+0.2793323592077842j),(-0.26109498854177277+0.30969077691814j),(0.04112311665796232+0.007633369880165345j),(-0.14208783955437929+0.15583818375162775j),(-0.6505084849655967+0.006196752285994995j),(-0.14194611073378094+0.2182402802183362j),(-0.3396071612644093+0.22560949831673419j),(-0.6341138606386442+0.09891050773934283j),(-0.7140679259839531+0.47003304872225166j),(-1.1367427845708065+1.088589958607031j),(-0.6831884078234054+0.3217351880406983j),(-2.2459895481799967-0.14261662020343166j)
1633,(-0.7277708374696329+0.5814823742410935j),(-0.11421200923688112+0.041180499945685116j),(-0.12114425717672224+0.011614243043271575j),(-0.05657843046057089+0.10164679285597529j),(-0.20343955775438158-0.19093603603928913j),(-0.47396751071210463+0.4563000943583825j),(-0.1408599253015866+0.04585225730907862j),(-0.15748425192869997+0.14188851084714524j),(-0.17674301516703217+0.11086147199847272j),(0.18592466505574173+0.29995207458549283j),(0.017248971356264742+0.14764031981380168j),(-0.04766988637015579+0.33069487277062265j),(-0.17304889495517745+0.12426635104614234j),(-0.14138199330985549-0.011240291110053433j),(-0.2455355866866317+0.35279785958307813j),(-0.38250466665856614+0.4700248212904551j),(-0.20907106226184352+0.5227691526679586j),(-0.1496226365691945+0.15920755040004717j),(-0.11312256693208257+0.03542778452542865j),(-0.20465031300615186+0.13470840971326714j),(0.1486827231643142+0.15365513346162896j),(-0.3988460403935863+0.273433633885071j),(-0.3620057618818781-0.16510297896390286j),(-0.8772961090884203+0.29935713931713726j),(-0.45518106593738894+0.31959666544028703j),(-0.9634667565609947+1.8004393067763789j),(-1.1781000822580836+0.6388058169830755j),(-3.4789415028267316+1.135401530189931j)
1634,(-0.7222273022564365+0.6343489337216733j),(-0.06427056811466385+0.09497558693461644j),(-0.14632949691462155+0.04426101870233801j),(-0.14675266375085208+0.08061589210622855j),(-0.2953700335396184+0.713835587705992j),(-0.021676880276800915+0.21061634033589094j),(-0.1688747344845369+0.08693815381779425j),(-0.14219581044131963+0.06153935585613605j),(-0.17152547358155382+0.04825640933940351j),(0.24246206245706833+0.41937500732488625j),(-0.14631142074444048+0.22260367733211148j),(-0.09218869395577127+0.0333663745529528j),(-0.224842251886188+0.14025738336671495j),(-0.11723879921099732+0.12598826247909561j),(-0.07752164763902758+0.19658326021333758j),(-0.22083740946332497+0.15533200422715832j),(-0.23114671545513119+0.13906328888491745j),(-0.09183240494224192+0.11955103603993894j),(0.06029166189695236+0.1867733530462562j),(-0.18080938287529433+0.14516995482278688j),(0.1070418281332266-0.5510407953341613j),(-0.32612348454812595-0.1460775603175433j),(-0.15139899062245066+0.07263429633359915j),(-0.6626498866817844+0.18505916662567395j),(-0.5685208115945148+0.6319060640922435j),(1.5895886040751466+0.338552217226831j),(-0.7668421606522996+0.8783693612265762j),(-3.2601555116195766-1.1409802075611488j)
1635,(-0.7483870473782945+0.515605893538895j),(-0.07177730874735566+0.17212034623412914j),(-0.135751402264848+0.03680519904436358j),(-0.017425234814590823+0.02214524315964249j),(-0.003620328284213667+0.4124296139153929j),(-0.06447969734490726+0.1148813007148019j),(-0.054989866862104185+0.12306503690483647j),(0.0007538095764118153+0.14206186143366048j),(-0.11376144730552704+0.10914595081757282j),(0.26367373530649363+0.27527838178068365j),(-0.10684809237487206+0.3584145826096997j),(0.15951785405131355+0.08790245251990621j),(-0.20870760118387918+0.12869975589899313j),(-0.4473541263175481+0.24290382009139277j),(-0.12206409110692203+0.10449336412540808j),(-0.27899176251447844+0.1491763338034985j),(-0.23800906573682476+0.27457367968795304j),(-0.12711909592166554+0.21265243083605642j),(0.0152314717663926+0.28508799453076206j),(-0.30918638889524436+0.29076424375626114j),(-0.19704593661772607+0.1447481124760665j),(-0.25533723485815824+0.4408090264832177j),(0.11815991995445552+0.2352601711965212j),(-0.5036862760177948+0.4116529600288165j),(-0.30358558498518934+0.8123533798937653j),(0.40389202348334186+0.9207809413435762j),(-0.7855835603205786+0.5338661441019071j),(-0.2164712383022397+2.776299554286449j)
1636,(-0.6703875899291978+0.6135987154550885j),(0.020570899183889036+0.05883265069151343j),(-0.1458470259067192+0.03496659642970864j),(-0.009682750412903174+0.07853291233306939j),(-0.3566596211381156+0.19109869800166415j),(0.10531562501565224+0.25805230959083497j),(-0.06994286322922744+0.2093046336475685j),(-0.09498492869013665+0.013340745553459404j),(-0.12611840411372924+0.09695589782275664j),(0.24050380125127463+0.4389577439952605j),(0.1825152010292339+0.14633139377784782j),(0.027876399760343267+0.17753110647583178j),(-0.1690704234348891+0.16274535297052106j),(-0.2878547018046754+0.07296708332808133j),(-0.2757072059599841+0.0021167163134942746j),(-0.33169749729099574+0.053828829577253164j),(-0.24443930333754196+0.003428289373151331j),(-0.32223052188307777+0.02811248908408433j),(-0.011790885668979787+0.1602360971855473j),(-0.31810209526605093+0.14688310437123192j),(-0.24448758486282304-0.10096396658138514j),(-0.13232329154395764+0.36276725145293054j),(-0.007549436566332312+0.24288500890998596j),(-0.7456252570640346+0.35509377276676735j),(-0.35123026751744146+0.04761507549916142j),(-0.6845908611992684+2.6632985375417895j),(-0.6466024803418144+0.6702661985529729j),(-1.856643945179353-1.6470408141582122j)
1637,(-0.7631518753101089+0.48681911338905626j),(-0.08497872809475779+0.0586012727232619j),(-0.13410900881066717-0.0033395974056228427j),(0.013839108390594044+0.008532865061030251j),(0.3484736016702171-0.05326965822447058j),(-0.09406290303289619+0.13452281133861535j),(-0.18064194602928133+0.10357015807835514j),(-0.08991306771775733+0.0446139779236433j),(0.021824697853662815+0.08769155519319653j),(0.33604893426129456+0.4400154364822347j),(-0.24990500205882832+0.45515474390933924j),(-0.613193504219428+0.1886099109544755j),(-0.21796159229320186+0.12860367704495795j),(-0.030162184979342706+0.08351982359519139j),(-0.29771690689044716+0.009222462182870069j),(-0.27465676187380905+0.4258332629520893j),(-0.3311063150411056+0.21002836614465548j),(-0.20377128416759888+0.18497013119025976j),(-0.11249470873333789+0.07155457443714087j),(-0.15609895088622977+0.2341627696830918j),(-0.3273625833210807+0.6010929189600658j),(-0.04874635177069504+0.4996132657484621j),(0.2778403325423296+0.3273272678985978j),(-0.8233213527862565+0.13148790484574815j),(-0.7650569881919768+0.14178825160148298j),(-0.9409111058220714+0.8580647744654796j),(-0.7989286926622093+0.5668006632889213j),(-1.6252965151068524+1.0828289360477554j)
1638,(-0.6769785031645672+0.5339884866138775j),(-0.09955293751835524+0.0231738030983121j),(-0.10419465757060103+0.013402030023553144j),(-0.02403908801305123+0.018666055001249758j),(0.476421423043597+0.15859001847536178j),(-0.10065842718791691-0.018147098458019578j),(-0.08125115784365332+0.06537021652222678j),(-0.01329141575015351+0.10175714129850852j),(-0.08493673659012388+0.09603903719911179j),(0.21890440220607849+0.36025504020895016j),(-0.19217066671902577-0.15441475239732513j),(-0.04190437631764268+0.19139951310421563j),(-0.19916126124487277+0.05397964954399291j),(-0.371071557510117+0.05831852118865237j),(-0.4253503713068003-0.04455575548151962j),(-0.1375218003453736-0.05344805733990595j),(-0.21075689664664163+0.15968206688869707j),(-0.36519665623640873+0.4418163491877802j),(-0.42374739964447034-0.05316408860212574j),(-0.24330227104710447+0.21542013831797824j),(-0.45284975314948334+0.16765952795146954j),(-0.2891213314510668+0.25290170988518856j),(-0.3055752703388064-0.05856851867128058j),(-0.5448334162843965+0.20683193151811552j),(-0.7252807284650243+0.759168629463169j),(-0.23675178679450018+1.2365692541493978j),(-0.9758312980120284+1.0137291997638769j),(3.0325414482295723+1.7044931415244968j)
1639,(-0.6648583304181982+0.5075484924186526j),(-0.015582437969010543+0.07619680825195384j),(-0.1504192918899163-0.015071193917054299j),(-0.018191768422714957+0.013221386099682346j),(0.3050962510855786+0.026666849455041716j),(0.2479456031113548+0.12577522401561098j),(-0.08558618919118116+0.0378384374853479j),(-0.23929693455467094+0.04500855049714868j),(-0.13768541742473103+0.14540875227257447j),(0.08156168570491856+0.4014551550680647j),(-0.10852629123525218-0.15881847636934532j),(-0.06942328608526264+0.13963971138589354j),(-0.2802273649134969+0.23466822466883977j),(-0.03685167656532075+0.16309427284962627j),(-0.10163458073849115+0.23253923533729476j),(-0.13107920056385053-0.20476448436314237j),(-0.31507510919465387+0.2585321897849341j),(-0.10824661821427514+0.185015159670045j),(-0.5161886590745695+0.3892778879433068j),(-0.2333695610867838+0.2409260977493818j),(0.032974790616703865-0.452809732783977j),(-0.603960167581425+0.05485786558444995j),(-0.574064893261759+0.13509326571793404j),(-0.5779441310905009+0.4866417515726211j),(-0.2106530891691784+0.3283084761394347j),(-0.20668940820719894-0.04549233854667682j),(-0.2236357354506958+0.6270770753821743j),(-3.0452877618241954+0.8548304930823659j)
1640,(-0.6266469905526141+0.466403695010848j),(0.006518567073348928+0.019646144113114387j),(-0.1971741298075772+0.029845769157670034j),(-0.03810802180780138+0.031086271108600617j),(0.3357151195750775-0.10736848974753516j),(0.13765233701395013+0.2572490059610074j),(-0.049909235618874975+0.17087506103643507j),(-0.06428067369894956-0.0005284196790712579j),(-0.149656665451121+0.07710824259193004j),(0.10408994579489578+0.29130880901619444j),(-0.12520508137662337+0.34680980472409256j),(0.28885987406952207-0.10004315450395604j),(-0.09873582531917785+0.2517235155172752j),(-0.34918075351267425+0.3849019963893385j),(-0.24045992369983313+0.10848493300702557j),(-0.4336738680351331-0.033386709972291206j),(-0.1723374074198566+0.09550784957565177j),(-0.3229467693653398+0.2793518814231882j),(-0.6235332519723153+0.045569592347172325j),(-0.23487100286019727+0.19060384947866738j),(0.02082796080475864-0.03073340193506832j),(-0.8393954267437078+0.25549951926464864j),(-0.13849805129150813+0.24787558774431337j),(-0.6398876860170019+0.3887058500068573j),(-0.6075523247726171+0.5137054376428595j),(-0.5839016172575056+0.8720281271525122j),(-1.254385578005472+0.8748590513399235j),(0.9582435945540192+0.4129361773205221j)
1641,(-0.6585788531927949+0.5401912712679257j),(-0.11205467703795935+0.14146136025516393j),(-0.1480048536511425+0.06980386097432208j),(-0.03070033599083791+0.019760939068678995j),(0.02985421670569261-0.036202046944464175j),(-0.08376190686622081+0.17945281880357647j),(-0.024641179549441623+0.10270609207855497j),(-0.03487329957898891+0.09067285840762351j),(-0.11994483372915378+0.07233937564689479j),(0.18325324088929906+0.41336001452461013j),(0.2976263118254597+0.3069516518654305j),(-0.11598839465528969-0.24980914775960258j),(-0.14598720408419927+0.16036391287764604j),(-0.14646138092569774-0.1005235743751091j),(-0.2098671741464332+0.16371181042641197j),(-0.9084184004579048+0.18968406157728981j),(-0.21204866686557175+0.18831802907919035j),(-0.17981152427417027+0.2733825753833646j),(-0.1372207696361294+0.2896703751430583j),(-0.18688241223992508+0.349851374797802j),(0.03156501222667372+0.08899851601991209j),(-0.2294977941476217+0.5069543197649888j),(-0.33758590194677685+0.206696605673352j),(-0.8245574104709261+0.26155952553344847j),(-0.46614893148974407+0.6669612802461093j),(-1.3225815874815283+1.2752077036982836j),(-0.6542949340977876+0.5844683249472458j),(-2.5802489082683326+2.3887944296251664j)
1642,(-0.6936330390418152+0.5396907954666116j),(-0.20225456957182378-0.017797049835091373j),(-0.10540031032614455+0.05240789648828894j),(-0.051434214531745674+0.07705642944786707j),(0.1795838635651939+0.20815577580542818j),(-0.3203070206460749+0.5140244725152822j),(-0.1673148300581401+0.14716687176135027j),(-0.09980406312275338+0.10334292575104868j),(-0.04384943753894547+0.09541142127494984j),(0.10954195336797319+0.42464726490292837j),(-0.10724734404735915+0.43641905729908753j),(-0.3786572840137419-0.22227523173235236j),(-0.1845821845093983+0.18436281423291975j),(0.06326632587744667+0.0934542899906223j),(-0.0928084118247513+0.33648020451393207j),(-0.370600175713166+0.055887740049893914j),(-0.23268623840168348+0.2996824446133223j),(-0.17341565911547813+0.15324159382891625j),(-0.35306669219329023+0.4007787148392385j),(-0.23025347660062748+0.18970563779783983j),(-0.6956287541337239-0.8248479387639419j),(-0.33347658866098673+0.0002245073317793466j),(-0.09262713764125656+0.09197267858333708j),(-0.731640612776677+0.4706653778277591j),(-0.6260269550830178+0.425661166146081j),(-0.521523911839209+0.23798190880582187j),(-0.3645812864188986+1.0696847878547642j),(-0.5208782198510217+3.4098483081764974j)
